rule_id,signal,rule_type,pattern,universe,status,role_seed,side_seed,quality_seed,score_base,action,n,avg10d_pct,med10d_pct,fail10d_pct,source_file,notes
T2_SP500_COMPOSITE_009,T2,COMPOSITE,T2L12EU,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,3207,0.48,0.248,16.495,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_COMPOSITE_010,T2,COMPOSITE,T2L34NUR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,250,1.093,0.217,13.6,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_COMPOSITE_011,T2,COMPOSITE,T2L12NP,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,604,0.669,0.215,18.874,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_COMPOSITE_012,T2,COMPOSITE,T2L34NU,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,514,0.555,0.141,16.926,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_REJECT_COMPOSITE_001,T2,REJECT_COMPOSITE,T2L12NDP,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,215,0.576,-0.175,15.814,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_REJECT_COMPOSITE_002,T2,REJECT_COMPOSITE,T2L12NUR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,332,-0.056,-0.212,19.88,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_REJECT_COMPOSITE_003,T2,REJECT_COMPOSITE,T2L12EUR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,702,-0.012,-0.25,18.091,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_001,T2,COMPOSITE,T2L12NB,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,385,2.739,1.046,20.519,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_002,T2,COMPOSITE,T2L34NB,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,594,1.078,0.851,23.906,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_003,T2,COMPOSITE,T2L12NDP,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,868,0.693,0.73,24.194,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_004,T2,COMPOSITE,T2L34NU,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,2023,0.818,0.404,22.64,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_005,T2,COMPOSITE,T2L34NUR,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,785,0.656,0.191,23.822,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_006,T2,COMPOSITE,T2L34NP,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,671,-0.532,0.187,22.355,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_007,T2,COMPOSITE,T2L12EU,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,9345,0.599,0.155,24.291,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_008,T2,COMPOSITE,T2L12NP,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,2657,1.423,0.148,24.351,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_009,T2,COMPOSITE,T2L12NU,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,3530,0.398,0.146,25.694,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_010,T2,COMPOSITE,T2L12EB,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,577,0.429,0.134,23.397,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_011,T2,COMPOSITE,T2L12NH,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,972,-0.074,0.0,25.103,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_COMPOSITE_012,T2,COMPOSITE,T2L34NDP,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,585,0.625,-0.022,24.615,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_REJECT_COMPOSITE_001,T2,REJECT_COMPOSITE,T2L34NDP,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,585,0.625,-0.022,24.615,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_REJECT_COMPOSITE_002,T2,REJECT_COMPOSITE,T2L3EU,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,9761,0.552,-0.062,26.094,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_REJECT_COMPOSITE_003,T2,REJECT_COMPOSITE,T2L12EUR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1985,0.148,-0.083,25.39,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_REJECT_COMPOSITE_004,T2,REJECT_COMPOSITE,T2L34NH,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,425,-0.473,-0.21,25.882,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_REJECT_COMPOSITE_005,T2,REJECT_COMPOSITE,T2L12NUR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1007,0.212,-0.286,28.6,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_NASDAQ_GT5_REJECT_COMPOSITE_006,T2,REJECT_COMPOSITE,T2L3EUR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,2502,-0.583,-0.325,28.737,T2_analytics.docx,Composite rule seed from T2_analytics.docx
T2_SP500_SEQ4_001,T2,SEQ4,T1|Z5|T1|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,20,5.995,7.882,10.0,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z5|T1; final = T2.
T2_SP500_SEQ4_002,T2,SEQ4,T5|Z4|T9|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,22,3.959,3.6,0.0,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T5|Z4|T9; final = T2.
T2_SP500_SEQ4_003,T2,SEQ4,T1|Z5|T4|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,25,3.381,3.428,12.0,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z5|T4; final = T2.
T2_SP500_SEQ4_004,T2,SEQ4,T2G|Z4|T1|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,23,2.098,3.352,13.043,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z4|T1; final = T2.
T2_SP500_SEQ4_005,T2,SEQ4,Z2G|Z2G|T9|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,29,1.864,3.108,17.241,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|T9; final = T2.
T2_SP500_SEQ4_006,T2,SEQ4,Z4|T1|T2G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,23,2.269,2.713,17.391,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|T1|T2G; final = T2.
T2_SP500_SEQ4_007,T2,SEQ4,T6|T2G|T2G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,30,1.972,2.622,16.667,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T6|T2G|T2G; final = T2.
T2_SP500_SEQ4_008,T2,SEQ4,T2G|Z5|T1G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,34,2.047,2.469,17.647,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z5|T1G; final = T2.
T2_SP500_SEQ4_009,T2,SEQ4,Z9|T3|T2G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,26,3.252,2.314,19.231,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|T3|T2G; final = T2.
T2_SP500_SEQ4_010,T2,SEQ4,Z4|T3|T2G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,41,3.66,2.298,12.195,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|T3|T2G; final = T2.
T2_SP500_SEQ4_011,T2,SEQ4,T1G|T2|T2G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,34,2.645,2.258,8.824,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1G|T2|T2G; final = T2.
T2_SP500_SEQ4_012,T2,SEQ4,Z4|T9|T2G|T2,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,24,2.462,2.118,12.5,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|T9|T2G; final = T2.
T2_SP500_REJECT_SEQ4_001,T2,REJECT_SEQ4,Z2|Z2G|T4|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,29,-3.08,-3.541,34.483,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T4; final = T2.
T2_SP500_REJECT_SEQ4_002,T2,REJECT_SEQ4,Z2G|Z2|T1G|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,21,-2.558,-2.5,33.333,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2|T1G; final = T2.
T2_SP500_REJECT_SEQ4_003,T2,REJECT_SEQ4,Z2|Z2G|T9|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,23,-5.347,-2.231,26.087,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T9; final = T2.
T2_SP500_REJECT_SEQ4_004,T2,REJECT_SEQ4,T2G|Z9|T1G|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,24,-0.436,-2.192,16.667,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z9|T1G; final = T2.
T2_SP500_REJECT_SEQ4_005,T2,REJECT_SEQ4,Z3|T3|T2G|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,22,-0.622,-1.954,22.727,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|T3|T2G; final = T2.
T2_SP500_REJECT_SEQ4_006,T2,REJECT_SEQ4,Z4|Z2|T9|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,22,-1.995,-1.614,31.818,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|Z2|T9; final = T2.
T2_SP500_REJECT_SEQ4_007,T2,REJECT_SEQ4,Z2|T5|T2G|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,25,-1.87,-1.61,28.0,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|T5|T2G; final = T2.
T2_SP500_REJECT_SEQ4_008,T2,REJECT_SEQ4,T2|Z9|T4|T2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,22,-0.777,-1.56,27.273,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|Z9|T4; final = T2.
T2_NASDAQ_GT5_SEQ4_001,T2,SEQ4,T1|Z5|T1|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,40,4.803,5.82,17.5,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z5|T1; final = T2.
T2_NASDAQ_GT5_SEQ4_002,T2,SEQ4,T1|T2G|T6|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,49,6.317,5.468,14.286,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|T2G|T6; final = T2.
T2_NASDAQ_GT5_SEQ4_003,T2,SEQ4,T1G|T2G|T6|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,44,7.438,4.93,9.091,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1G|T2G|T6; final = T2.
T2_NASDAQ_GT5_SEQ4_004,T2,SEQ4,T2G|Z5|T1|T2,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,55,2.311,4.289,23.636,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z5|T1; final = T2.
T2_NASDAQ_GT5_SEQ4_005,T2,SEQ4,Z3|Z2G|T1G|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,45,2.37,3.67,26.667,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|Z2G|T1G; final = T2.
T2_NASDAQ_GT5_SEQ4_006,T2,SEQ4,T2G|Z5|T1G|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,62,2.416,3.489,17.742,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z5|T1G; final = T2.
T2_NASDAQ_GT5_SEQ4_007,T2,SEQ4,T4|Z3|T1|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,71,4.285,3.018,16.901,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z3|T1; final = T2.
T2_NASDAQ_GT5_SEQ4_008,T2,SEQ4,T1|Z5|T4|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,56,4.5,2.97,10.714,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z5|T4; final = T2.
T2_NASDAQ_GT5_SEQ4_009,T2,SEQ4,T3|T2G|T2|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,111,3.521,2.861,14.414,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|T2G|T2; final = T2.
T2_NASDAQ_GT5_SEQ4_010,T2,SEQ4,Z9|T3|T2G|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,65,14.204,2.742,18.462,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|T3|T2G; final = T2.
T2_NASDAQ_GT5_SEQ4_011,T2,SEQ4,T1|T10|T2G|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,3.602,2.707,27.907,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|T10|T2G; final = T2.
T2_NASDAQ_GT5_SEQ4_012,T2,SEQ4,Z6|T3|T2|T2,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,44,2.815,2.501,9.091,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z6|T3|T2; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_001,T2,REJECT_SEQ4,Z1G|Z2|T1|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-3.163,-5.164,51.163,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1G|Z2|T1; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_002,T2,REJECT_SEQ4,T2G|Z1G|T3|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,46,-3.166,-2.908,32.609,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z1G|T3; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_003,T2,REJECT_SEQ4,Z2G|Z6|T3|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-3.266,-2.806,41.86,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z6|T3; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_004,T2,REJECT_SEQ4,Z1|Z2G|T9|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,42,0.264,-2.695,30.952,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|Z2G|T9; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_005,T2,REJECT_SEQ4,Z2G|Z2G|T5|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,62,-4.491,-2.679,35.484,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|T5; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_006,T2,REJECT_SEQ4,Z1|T3|T2|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,61,-0.376,-2.511,34.426,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|T3|T2; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_007,T2,REJECT_SEQ4,T2G|Z1|T5|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,45,-1.22,-2.483,40.0,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z1|T5; final = T2.
T2_NASDAQ_GT5_REJECT_SEQ4_008,T2,REJECT_SEQ4,T2G|Z1G|T1|T2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-2.511,-2.47,32.558,T2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z1G|T1; final = T2.
T3_BASELINE_SP500,T3,BASELINE,T3,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,,,0.779,16.277,T3_analytics.docx,"n=6,721 | rr=1.21"
T3_BASELINE_NASDAQ_GT5,T3,BASELINE,T3,NASDAQ >$5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,,,0.325,25.344,T3_analytics.docx,"n=21,946 | rr=1.327"
T3_SP500_COMPOSITE_001,T3,COMPOSITE,T3L12NB,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,245,1.711,1.907,12.245,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_002,T3,COMPOSITE,T3L34NB,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,327,2.011,1.636,14.679,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_003,T3,COMPOSITE,T3L12NH,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,311,1.856,1.566,14.469,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_004,T3,COMPOSITE,T3L34NDP,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,471,0.745,0.955,16.561,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_005,T3,COMPOSITE,T3L12ND,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,2108,1.246,0.714,16.841,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_006,T3,COMPOSITE,T3L34NUR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,168,0.35,0.677,14.881,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_007,T3,COMPOSITE,T3L12NR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,779,0.937,0.586,19.255,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_008,T3,COMPOSITE,T3L34ND,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,1158,0.95,0.583,13.558,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_009,T3,COMPOSITE,T3L12NDP,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,596,0.752,0.55,16.779,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_010,T3,COMPOSITE,T3L34NR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,182,0.379,0.324,18.132,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_011,T3,COMPOSITE,T3L12NUR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,259,0.433,0.281,18.533,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_COMPOSITE_012,T3,COMPOSITE,T3L34NH,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,117,0.715,-0.088,21.368,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_SP500_REJECT_COMPOSITE_001,T3,REJECT_COMPOSITE,T3L34NH,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,117,0.715,-0.088,21.368,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_NASDAQ_GT5_COMPOSITE_001,T3,COMPOSITE,T3L34NB,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,1284,1.813,0.958,24.065,T3_analytics.docx,Composite rule seed from T3_analytics.docx
T3_NASDAQ_GT5_COMPOSITE_002,T3,COMPOSITE,T3L12NB,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,804,0.896,0.831,23.632,T3_analytics.docx,Composite rule seed from T3_analytics.docx
